data,data de último acesso,id,turmaTrilha,atividadesFeitas,atividadesCorretas,atividadesGerais
2021-12-06,2021-11-26,726438,1670305,0.0,0.0,
2021-12-06,2021-12-07,897878,11901301,0.0,0.0,44.0
2021-12-06,2021-09-24,733121,1693786,0.0,0.0,
2021-12-06,2021-05-03,752726,1665004,0.0,0.0,
2021-12-06,2021-05-03,753755,1682633,0.0,0.0,
2021-12-06,2021-05-03,752131,1682665,0.0,0.0,
2021-12-06,2021-11-11,736514,1671273,0.0,0.0,
2021-12-06,2021-11-11,726198,1657365,0.0,0.0,
2021-12-06,2021-11-17,732883,1693748,0.0,0.0,
2021-12-06,2021-11-16,738994,1680534,0.0,0.0,
2021-12-06,2021-04-13,726041,1714255,0.0,0.0,
2021-12-06,2021-08-25,838924,22400611,0.0,0.0,
2021-12-06,2021-11-23,768758,1661684,0.0,0.0,
2021-12-06,2021-04-13,733929,1661684,0.0,0.0,
2021-12-06,2021-06-24,602762,21407531,0.0,0.0,
2021-12-06,2021-11-10,489856,25401331,0.0,0.0,
2021-12-06,2021-09-23,580878,12404911,0.0,0.0,
2021-12-06,2021-05-03,751031,1719765,0.0,0.0,
2021-12-06,2021-08-14,591276,12400831,0.0,0.0,
2021-12-06,2021-10-13,735306,1662234,0.0,0.0,
2021-12-06,2021-05-03,751412,1680719,0.0,0.0,
2021-12-06,2021-09-28,597841,21400132,0.0,0.0,
2021-12-06,2021-05-03,753387,1686729,0.0,0.0,
2021-12-06,2021-11-16,738500,1692448,0.0,0.0,
2021-12-06,2021-09-01,597500,21400132,0.0,0.0,
2021-12-06,2021-03-26,571150,11405611,0.0,0.0,
2021-12-06,2021-11-20,730475,1661700,0.0,0.0,
2021-12-06,2021-12-12,566295,"21900301,24900101",0.0,0.0,
2021-12-06,2021-12-01,737214,1674912,0.0,0.0,
2021-12-06,2021-08-29,734344,1679264,0.0,0.0,
2021-12-06,2021-11-06,602710,21407031,0.0,0.0,
2021-12-06,2021-07-06,731777,1683522,0.0,0.0,
2021-12-06,2021-08-24,837125,11412511,0.0,0.0,
2021-12-06,2021-08-25,838256,12407731,0.0,0.0,
2021-12-06,2021-11-25,579308,12405111,0.0,0.0,
2021-12-06,2021-05-03,751025,1673229,0.0,0.0,
2021-12-06,2021-10-21,735600,1664174,0.0,0.0,
2021-12-06,2021-05-20,752451,1658807,0.0,0.0,
2021-12-06,2021-05-03,751240,1710536,0.0,0.0,
2021-12-06,2021-07-08,773021,12400531,0.0,0.0,
2021-12-06,2021-11-11,836570,11407911,0.0,0.0,
2021-12-06,2021-05-07,515767,1672587,0.0,0.0,
2021-12-06,2021-08-14,572977,11408911,0.0,0.0,
2021-12-06,2021-07-01,573038,11409211,0.0,0.0,
2021-12-06,2021-10-01,598189,21400531,0.0,0.0,
2021-12-06,2021-08-25,839122,11414111,0.0,0.0,
2021-12-06,2021-07-30,591906,12405731,0.0,0.0,
2021-12-06,2021-08-21,597893,21400432,0.0,0.0,
2021-12-06,2021-11-29,731016,1677432,0.0,0.0,
2021-12-06,2021-06-17,572860,11409011,0.0,0.0,
2021-12-06,2021-10-28,605309,22402331,0.0,0.0,
2021-12-06,2021-06-24,773182,21400731,0.0,0.0,
2021-12-06,2021-09-29,610957,25402331,0.0,0.0,
2021-12-06,2021-11-22,738774,1662795,0.0,0.0,
2021-12-06,2021-09-15,838484,11409711,0.0,0.0,
2021-12-06,2021-10-01,838380,11411511,0.0,0.0,
2021-12-06,2021-10-25,733305,1656549,0.0,0.0,
2021-12-06,2021-12-13,573758,11409811,0.0,0.0,
2021-12-06,2021-11-19,731020,1687803,0.0,0.0,
2021-12-06,2021-07-05,349024,25900101,0.0,0.0,
2021-12-06,2021-07-29,608159,24402131,0.0,0.0,
2021-12-06,2021-11-18,728130,1668292,0.0,0.0,
2021-12-06,2021-12-08,575525,11411211,0.0,0.0,
2021-12-06,2021-08-04,575491,11411511,0.0,0.0,
2021-12-06,2021-07-08,585320,11401631,0.0,0.0,
2021-12-06,2021-06-11,724122,1692850,0.0,0.0,
2021-12-06,2021-12-08,571359,11405811,0.0,0.0,
2021-12-06,2021-10-09,583134,21400811,0.0,0.0,
2021-12-06,2021-11-25,856050,12402911,0.0,0.0,
2021-12-06,2021-12-14,592477,"12401531,12404931",0.0,0.0,
2021-12-06,2021-08-24,835746,11411311,0.0,0.0,
2021-12-06,2021-08-25,838947,22400133,0.0,0.0,
2021-12-06,2021-12-03,736486,1661489,0.0,0.0,
2021-12-06,2021-06-02,775010,21401231,0.0,0.0,
2021-12-06,2021-10-27,883793,23401731,0.0,0.0,
2021-12-06,2020-09-25,492210,1666191,0.0,0.0,
2021-12-06,2021-04-13,738431,1674436,0.0,0.0,
2021-12-06,2021-12-09,592545,12404031,0.0,0.0,
2021-12-06,2021-07-28,566882,11400411,0.0,0.0,
2021-12-06,2021-11-30,727385,1688406,0.0,0.0,
2021-12-06,2021-12-03,725440,1667016,0.0,0.0,
2021-12-06,2021-09-27,571952,11406911,0.0,0.0,
2021-12-06,2021-07-16,485508,"1672587,22400111",0.0,0.0,
2021-12-06,2021-12-01,733303,1674416,0.0,0.0,
2021-12-06,2021-06-22,569048,11403011,0.0,0.0,
2021-12-06,2021-06-22,584767,24400211,0.0,0.0,
2021-12-06,2021-11-11,768752,1675916,0.0,0.0,
2021-12-06,2021-12-07,589749,12409431,0.0,0.0,2.0
2021-12-06,2021-04-13,733065,1670157,0.0,0.0,
2021-12-06,2021-07-10,516676,25400831,0.0,0.0,
2021-12-06,2021-08-25,592636,12404731,0.0,0.0,
2021-12-06,2021-05-03,751389,1710006,0.0,0.0,
2021-12-06,2021-09-24,583865,23400111,0.0,0.0,
2021-12-06,2021-06-28,589230,11405531,0.0,0.0,
2021-12-06,2021-06-08,606378,22400731,0.0,0.0,
2021-12-06,2021-06-14,584171,23400211,0.0,0.0,
2021-12-06,2021-11-15,589035,11405731,0.0,0.0,
2021-12-06,2021-08-22,602535,21406831,0.0,0.0,
2021-12-06,2021-06-29,599211,21401231,0.0,0.0,
2021-12-06,2021-04-13,733526,1682038,0.0,0.0,
2021-12-06,2021-05-03,754509,1683071,0.0,0.0,
2021-12-06,2021-08-25,839913,12408431,0.0,0.0,
2021-12-06,2021-06-11,606331,22400931,0.0,0.0,
2021-12-06,2021-05-21,601067,21404231,0.0,0.0,
2021-12-06,2021-08-25,838194,11414111,0.0,0.0,
2021-12-06,2021-05-03,752066,1686729,0.0,0.0,
2021-12-06,2021-08-10,751541,1701831,0.0,0.0,
2021-12-06,2021-07-19,485712,25401131,0.0,0.0,
2021-12-06,2021-12-01,734818,1676240,0.0,0.0,
2021-12-06,2021-04-13,728840,1671164,0.0,0.0,
2021-12-06,2021-08-24,836011,24401931,0.0,0.0,
2021-12-06,2021-05-03,751529,1658803,0.0,0.0,
2021-12-06,2021-08-24,834639,23900201,0.0,0.0,
2021-12-06,2021-10-01,774277,21401231,0.0,0.0,
2021-12-06,2021-10-13,736028,1700867,0.0,0.0,
2021-12-06,2021-09-15,856309,12404511,0.0,0.0,
2021-12-06,2021-06-02,773012,24400331,0.0,0.0,
2021-12-06,2021-10-22,588771,1713646,0.0,0.0,
2021-12-06,2021-12-07,724816,1666412,0.0,0.0,
2021-12-06,2021-05-03,751721,1657865,0.0,0.0,
2021-12-06,2021-11-24,735172,1665918,0.0,0.0,
2021-12-06,2021-12-06,578650,12401311,0.0,0.0,6.0
2021-12-06,2021-08-25,838208,22400931,0.0,0.0,
2021-12-06,2021-06-02,773741,11401511,0.0,0.0,
2021-12-06,2021-09-15,855952,11400811,0.0,0.0,
2021-12-06,2021-05-03,754076,1673078,0.0,0.0,
2021-12-06,2021-09-02,845105,12409631,0.0,0.0,
2021-12-06,2021-06-02,774544,21407831,0.0,0.0,
2021-12-06,2021-08-26,594489,12407731,0.0,0.0,
2021-12-06,2020-09-25,493323,1674716,0.0,0.0,
2021-12-06,2021-10-19,725432,1679898,0.0,0.0,
2021-12-06,2021-03-26,587077,11409711,0.0,0.0,
2021-12-06,2021-11-26,731841,1671149,0.0,0.0,
2021-12-06,2021-05-03,754575,1674686,0.0,0.0,
2021-12-06,2021-12-07,729323,1687185,0.0,0.0,
2021-12-06,2021-04-13,732801,1678087,0.0,0.0,
2021-12-06,2021-11-19,738725,1676112,0.0,0.0,
2021-12-06,2021-04-13,734542,1677558,0.0,0.0,
2021-12-06,2021-11-20,751921,1710536,0.0,0.0,
2021-12-06,2021-06-27,611432,25401731,0.0,0.0,
2021-12-06,2021-07-26,595499,12408931,0.0,0.0,
2021-12-06,2021-04-13,726150,1675500,0.0,0.0,
2021-12-06,2021-06-01,490080,25400631,0.0,0.0,
2021-12-06,2021-08-24,835026,12400133,0.0,0.0,
2021-12-06,2021-12-09,729337,1683380,0.0,0.0,
2021-12-06,2021-11-29,734218,1681889,0.0,0.0,
2021-12-06,2021-08-24,835460,21404231,0.0,0.0,
2021-12-06,2021-11-19,732229,1678302,0.0,0.0,
2021-12-06,2021-05-03,752996,1685375,0.0,0.0,
2021-12-06,2021-10-08,838202,11409711,0.0,0.0,
2021-12-06,2021-08-25,838805,12405711,0.0,0.0,
2021-12-06,2021-05-03,751393,1686740,0.0,0.0,
2021-12-06,2021-09-20,602803,21408031,0.0,0.0,
2021-12-06,2021-05-03,751190,1666191,0.0,0.0,
2021-12-06,2021-08-24,835809,21400332,0.0,0.0,
2021-12-06,2021-11-03,734251,1674894,0.0,0.0,
2021-12-06,2021-10-01,856198,12402131,0.0,0.0,
2021-12-06,2021-07-09,592854,12404731,0.0,0.0,
2021-12-06,2021-04-13,732176,1663876,0.0,0.0,
2021-12-06,2021-06-15,611045,25401731,0.0,0.0,
2021-12-06,2021-04-13,730730,1661757,0.0,0.0,
2021-12-06,2021-04-13,733731,1679298,0.0,0.0,
2021-12-06,2021-05-03,752860,1657865,0.0,0.0,
2021-12-06,2021-08-25,840000,11401331,0.0,0.0,
2021-12-06,2021-05-03,754660,1675917,0.0,0.0,
2021-12-06,2021-06-02,774872,23400331,0.0,0.0,
2021-12-06,2021-06-10,735683,1674167,0.0,0.0,
2021-12-06,2021-11-03,493266,1677120,0.0,0.0,
2021-12-06,2021-07-27,611699,25403731,0.0,0.0,
2021-12-06,2021-11-23,735368,1694397,0.0,0.0,
2021-12-06,2021-12-01,735185,1661757,0.0,0.0,
2021-12-06,2021-05-03,752357,1675907,0.0,0.0,
2021-12-06,2021-11-12,583371,21401211,0.0,0.0,
2021-12-06,2021-09-15,856124,12402911,0.0,0.0,
2021-12-06,2021-06-09,578235,12400311,0.0,0.0,
2021-12-06,2021-12-08,737317,1687203,0.0,0.0,2.0
2021-12-06,2021-08-25,838511,12405711,0.0,0.0,
2021-12-06,2021-08-24,836180,11401331,0.0,0.0,
2021-12-06,2021-04-13,735347,1682366,0.0,0.0,
2021-12-06,2021-05-03,751054,1656160,0.0,0.0,
2021-12-06,2021-11-28,611734,25404031,0.0,0.0,
2021-12-06,2021-12-06,753943,1671504,0.0,0.0,5.0
2021-12-06,2021-09-14,600464,21403131,0.0,0.0,
2021-12-06,2021-05-03,753089,1675929,0.0,0.0,
2021-12-06,2021-08-24,834795,25400931,0.0,0.0,
2021-12-06,2021-11-29,736618,1661757,0.0,0.0,
2021-12-06,2021-11-18,774683,11401411,0.0,0.0,
2021-12-06,2021-07-06,725752,1677717,0.0,0.0,
2021-12-06,2021-06-02,775189,12400311,0.0,0.0,
2021-12-06,2021-12-06,596543,12409431,0.0,0.0,
2021-12-06,2021-05-03,752571,1678895,0.0,0.0,
2021-12-06,2021-09-23,861852,11408011,0.0,0.0,
2021-12-06,2021-11-24,581002,12404611,0.0,0.0,
2021-12-06,2021-04-13,735333,1713656,0.0,0.0,
2021-12-06,2021-12-01,844602,12409531,0.0,0.0,
2021-12-06,2021-09-22,738115,1657377,0.0,0.0,
2021-12-06,2021-09-02,844758,11401331,0.0,0.0,
2021-12-06,2021-04-13,726145,1674145,0.0,0.0,
2021-12-06,2021-12-13,589226,11405631,0.0,0.0,42.0
2021-12-06,2021-11-11,735939,1662775,0.0,0.0,
2021-12-06,2021-12-13,579586,12400111,0.0,0.0,6.0
2021-12-06,2021-08-25,839546,12408431,0.0,0.0,
2021-12-06,2021-07-02,568769,11403211,0.0,0.0,
2021-12-06,2021-11-23,729461,1686370,0.0,0.0,
2021-12-06,2021-09-17,734314,1662751,0.0,0.0,
2021-12-06,2021-04-13,730045,1666118,0.0,0.0,
2021-12-06,2021-12-07,601892,21405731,0.0,0.0,
2021-12-06,2021-07-09,607267,23400431,0.0,0.0,
2021-12-06,2021-09-02,845127,11401331,0.0,0.0,
2021-12-06,2021-04-13,727889,1692850,0.0,0.0,
2021-12-06,2021-06-23,569108,11402311,0.0,0.0,
2021-12-06,2021-08-09,737459,1679250,0.0,0.0,
2021-12-06,2021-08-24,837443,11411311,0.0,0.0,
2021-12-06,2021-03-26,582783,21400511,0.0,0.0,
2021-12-06,2021-06-02,774906,21401211,0.0,0.0,
2021-12-06,2021-04-13,723618,1655714,0.0,0.0,
2021-12-06,2021-08-13,728127,1710974,0.0,0.0,
2021-12-06,2021-08-17,733843,1687897,0.0,0.0,
2021-12-06,2021-06-01,492262,25401531,0.0,0.0,
2021-12-06,2021-05-20,725930,1662665,0.0,0.0,
2021-12-06,2021-09-29,580799,12405011,0.0,0.0,
2021-12-06,2021-08-25,838832,21403031,0.0,0.0,
2021-12-06,2021-04-13,737744,1696512,0.0,0.0,
2021-12-06,2021-11-15,600229,21403531,0.0,0.0,
2021-12-06,2021-04-13,732100,1668702,0.0,0.0,
2021-12-06,2021-09-01,725768,1688369,0.0,0.0,
2021-12-06,2021-03-26,602244,21405831,0.0,0.0,
2021-12-06,2021-10-07,868815,12403911,0.0,0.0,
2021-12-06,2021-05-03,754534,1666239,0.0,0.0,
2021-12-06,2021-06-02,570479,11412611,0.0,0.0,
2021-12-06,2021-11-25,736830,1697840,0.0,0.0,
2021-12-06,2021-10-27,736496,1671012,0.0,0.0,
2021-12-06,2021-05-03,751513,1657913,0.0,0.0,
2021-12-06,2021-04-13,723978,1668609,0.0,0.0,
2021-12-06,2021-12-02,733029,1680273,0.0,0.0,
2021-12-06,2021-04-13,723615,1663447,0.0,0.0,
2021-12-06,2021-10-27,731883,1681976,0.0,0.0,
2021-12-06,2021-07-21,570928,11401711,0.0,0.0,
2021-12-06,2021-11-26,768796,1655682,0.0,0.0,
2021-12-06,2021-05-03,754338,1672622,0.0,0.0,
2021-12-06,2021-05-03,751092,1666258,0.0,0.0,
2021-12-06,2021-08-31,492194,"24400411,24900201",0.0,0.0,
2021-12-06,2021-10-20,753021,1657903,0.0,0.0,
2021-12-06,2021-07-31,493951,23400431,0.0,0.0,
2021-12-06,2021-09-03,599151,21400931,0.0,0.0,
2021-12-06,2021-11-29,589420,12400331,0.0,0.0,
2021-12-06,2021-12-02,738343,1662234,0.0,0.0,
2021-12-06,2021-05-03,751354,1684605,0.0,0.0,
2021-12-06,2021-04-13,727852,1710970,0.0,0.0,
2021-12-06,2021-09-14,839249,12405711,0.0,0.0,
2021-12-06,2021-11-11,728815,1686370,0.0,0.0,
2021-12-06,2021-09-26,598703,21401631,0.0,0.0,
2021-12-06,2021-09-30,865150,12400113,0.0,0.0,
2021-12-06,2021-03-26,572159,11411511,0.0,0.0,
2021-12-06,2021-10-26,599731,21403631,0.0,0.0,
2021-12-06,2021-09-17,590524,12409631,0.0,0.0,
2021-12-06,2021-09-02,844776,24401431,0.0,0.0,
2021-12-06,2020-10-28,519423,23900201,0.0,0.0,
2021-12-06,2021-11-08,731137,1655850,0.0,0.0,
2021-12-06,2021-12-10,725068,1667026,0.0,0.0,
2021-12-06,2021-11-24,571347,11405811,0.0,0.0,
2021-12-06,2021-05-03,753754,1703458,0.0,0.0,
2021-12-06,2021-12-07,733645,1661785,0.0,0.0,
2021-12-06,2021-08-24,835684,23900201,0.0,0.0,
2021-12-06,2021-11-16,732463,1692448,0.0,0.0,
2021-12-06,2021-05-03,753498,1693061,0.0,0.0,
2021-12-06,2021-12-06,734657,1670475,0.0,0.0,
2021-12-06,2021-04-13,725437,1668639,0.0,0.0,
2021-12-06,2021-08-24,726382,1683389,0.0,0.0,
2021-12-06,2021-10-27,883813,23401731,0.0,0.0,
2021-12-06,2021-04-13,736046,1663876,0.0,0.0,
2021-12-06,2021-12-03,727619,1670003,0.0,0.0,
2021-12-06,2021-10-22,566766,11400611,0.0,0.0,
2021-12-06,2021-08-24,834808,24400431,0.0,0.0,
2021-12-06,2021-08-25,838212,21406731,0.0,0.0,
2021-12-06,2021-11-26,727550,1676573,0.0,0.0,
2021-12-06,2021-12-03,723887,1676573,0.0,0.0,
2021-12-06,2021-11-16,728572,1674760,0.0,0.0,
2021-12-06,2020-10-18,486357,24400531,0.0,0.0,
2021-12-06,2021-01-25,486351,24400331,0.0,0.0,
2021-12-06,2021-06-23,598699,21401131,0.0,0.0,
2021-12-06,2021-12-03,597294,12409531,0.0,0.0,
2021-12-06,2021-08-25,838642,11412011,0.0,0.0,
2021-12-06,2021-11-19,727782,1670305,0.0,0.0,
2021-12-06,2021-07-13,590681,12400831,0.0,0.0,
2021-12-06,2021-09-21,571917,11407011,0.0,0.0,
2021-12-06,2021-12-07,589811,12400133,0.0,0.0,2.0
2021-12-06,2021-11-30,729322,1686123,0.0,0.0,
2021-12-06,2021-11-17,574806,11412111,0.0,0.0,
2021-12-06,2021-08-25,839750,11409711,0.0,0.0,
2021-12-06,2021-06-02,580655,12404811,0.0,0.0,
2021-12-06,2021-03-26,601404,21400432,0.0,0.0,
2021-12-06,2021-06-02,775684,21900301,0.0,0.0,
2021-12-06,2021-11-30,570671,11406311,0.0,0.0,
2021-12-06,2021-03-26,589852,12400631,0.0,0.0,
2021-12-06,2021-11-30,602799,21407931,0.0,0.0,
2021-12-06,2021-11-10,571408,11401811,0.0,0.0,
2021-12-06,2021-11-03,732454,1682018,0.0,0.0,
2021-12-06,2021-11-18,598451,21401631,0.0,0.0,
2021-12-06,2021-11-16,897843,23900401,0.0,0.0,
2021-12-06,2021-06-02,773907,12400931,0.0,0.0,
2021-12-06,2021-07-21,576007,11413311,0.0,0.0,
2021-12-06,2021-05-03,751659,1665043,0.0,0.0,
2021-12-06,2021-08-06,585991,11400831,0.0,0.0,
2021-12-06,2021-10-26,729072,1675726,0.0,0.0,
2021-12-06,2021-08-25,839883,23400531,0.0,0.0,
2021-12-06,2021-08-25,839103,11401331,0.0,0.0,
2021-12-06,2021-04-13,729475,1674135,0.0,0.0,
2021-12-06,2021-05-03,753507,1683071,0.0,0.0,
2021-12-06,2021-11-21,571437,11405911,0.0,0.0,
2021-12-06,2021-10-20,490884,23401531,0.0,0.0,
2021-12-06,2021-11-19,738542,1676112,0.0,0.0,
2021-12-06,2021-06-14,517333,1658803,0.0,0.0,
2021-12-06,2021-11-23,731534,1694397,0.0,0.0,
2021-12-06,2021-11-24,730543,1665918,0.0,0.0,
2021-12-06,2021-06-28,581821,12407111,0.0,0.0,
2021-12-06,2021-11-23,570089,11404411,0.0,0.0,
2021-12-06,2021-08-25,839273,11411511,0.0,0.0,
2021-12-06,2021-11-09,868824,11405231,0.0,0.0,
2021-12-06,2021-08-31,731597,1681993,0.0,0.0,
2021-12-06,2021-11-29,729188,1679952,0.0,0.0,
2021-12-06,2021-10-06,856116,21403331,0.0,0.0,
2021-12-06,2021-11-16,897972,12900401,0.0,0.0,
2021-12-06,2021-11-26,730760,1678309,0.0,0.0,
2021-12-06,2021-05-03,753223,1657867,0.0,0.0,
2021-12-06,2021-04-13,738347,1671547,0.0,0.0,
2021-12-06,2021-05-03,753526,1664979,0.0,0.0,
2021-12-06,2021-04-13,738271,1687771,0.0,0.0,
2021-12-06,2021-11-16,738588,1692448,0.0,0.0,
2021-12-06,2021-12-02,730974,1661951,0.0,0.0,
2021-12-06,2021-04-13,733921,1661884,0.0,0.0,
2021-12-06,2021-09-08,496144,25900101,0.0,0.0,
2021-12-06,2021-05-03,753057,1673084,0.0,0.0,
2021-12-06,2021-09-02,592983,12404631,0.0,0.0,
2021-12-06,2021-08-25,737873,1667042,0.0,0.0,
2021-12-06,2021-05-03,753116,1674686,0.0,0.0,
2021-12-06,2021-07-07,797276,11400711,0.0,0.0,
2021-12-06,2021-05-03,752765,1671475,0.0,0.0,
2021-12-06,2021-05-03,752833,1681954,0.0,0.0,
2021-12-06,2021-08-25,838742,11412811,0.0,0.0,
2021-12-06,2021-09-14,835890,21403631,0.0,0.0,
2021-12-06,2021-06-03,593324,12405131,0.0,0.0,
2021-12-06,2021-07-27,569513,11402511,0.0,0.0,
2021-12-06,2021-12-09,588512,11404131,1.0,0.0,10.0
2021-12-06,2021-08-24,836588,11401331,0.0,0.0,
2021-12-06,2021-06-25,493884,24400431,0.0,0.0,
2021-12-06,2021-05-03,752026,1675917,0.0,0.0,
2021-12-06,2021-06-28,579260,12405111,0.0,0.0,
2021-12-06,2021-10-13,753216,1677097,0.0,0.0,
2021-12-06,2021-10-01,729498,1680041,0.0,0.0,
2021-12-06,2021-06-02,773216,25400131,0.0,0.0,
2021-12-06,2021-09-21,594996,12407931,0.0,0.0,
2021-12-06,2020-09-25,489482,1682451,0.0,0.0,
2021-12-06,2021-04-28,594260,12409531,0.0,0.0,
2021-12-06,2021-08-12,592606,12404631,0.0,0.0,
2021-12-06,2021-08-25,839242,21404331,0.0,0.0,
2021-12-06,2021-03-26,605044,22405031,0.0,0.0,
2021-12-06,2021-08-25,838338,11411511,0.0,0.0,
2021-12-06,2021-09-02,844546,12409431,0.0,0.0,
2021-12-06,2021-11-30,733494,1695523,0.0,0.0,
2021-12-06,2021-11-29,611760,25403631,0.0,0.0,
2021-12-06,2021-07-07,797332,21404131,0.0,0.0,
2021-12-06,2021-12-08,856083,11400212,0.0,0.0,
2021-12-06,2021-08-24,837270,21400332,0.0,0.0,
2021-12-06,2021-04-13,728446,1657187,0.0,0.0,
2021-12-06,2021-07-27,580851,12405211,0.0,0.0,
2021-12-06,2021-04-13,730652,1663808,0.0,0.0,
2021-12-06,2021-06-02,774551,11401011,0.0,0.0,
2021-12-06,2021-11-10,732697,1662828,0.0,0.0,
2021-12-06,2021-09-27,844297,22403531,0.0,0.0,
2021-12-06,2021-09-15,574867,11411911,0.0,0.0,
2021-12-06,2021-04-13,733694,1702035,0.0,0.0,
2021-12-06,2021-08-26,725924,1675766,0.0,0.0,
2021-12-06,2021-11-09,723871,1679938,0.0,0.0,
2021-12-06,2021-12-06,583336,21400411,0.0,0.0,1.0
2021-12-06,2021-10-01,834824,23400111,0.0,0.0,
2021-12-06,2021-05-03,751609,1682010,0.0,0.0,
2021-12-06,2021-05-03,751180,1665658,0.0,0.0,
2021-12-06,2021-04-13,725057,1663549,0.0,0.0,
2021-12-06,2021-09-28,592498,12404031,0.0,0.0,
2021-12-06,2021-11-10,730138,1676597,0.0,0.0,
2021-12-06,2021-11-25,907979,1663653,0.0,0.0,
2021-12-06,2021-11-25,908012,1671273,0.0,0.0,
2021-12-06,2021-04-13,725134,1679971,0.0,0.0,
2021-12-06,2021-09-02,845191,25400831,0.0,0.0,
2021-12-06,2021-09-28,611818,25403731,0.0,0.0,
2021-12-06,2021-10-26,729427,1683700,0.0,0.0,
2021-12-06,2021-03-26,605323,22402731,0.0,0.0,
2021-12-06,2021-04-13,727144,1687185,0.0,0.0,
2021-12-06,2021-09-08,600205,21403031,0.0,0.0,
2021-12-06,2021-12-10,845012,21403131,0.0,0.0,5.0
2021-12-06,2021-08-25,840106,21402631,0.0,0.0,
2021-12-06,2021-11-25,737763,1687803,0.0,0.0,
2021-12-06,2021-08-25,838271,23401831,0.0,0.0,
2021-12-06,2021-11-26,775408,11400431,0.0,0.0,
2021-12-06,2021-07-19,490430,24401831,0.0,0.0,
2021-12-06,2021-08-23,579673,12403411,0.0,0.0,
2021-12-06,2021-09-30,865134,11405031,0.0,0.0,
2021-12-06,2021-10-29,495957,11900801,0.0,0.0,
2021-12-06,2021-11-29,732733,1665995,0.0,0.0,
2021-12-06,2021-05-03,752618,1672544,0.0,0.0,
2021-12-06,2021-05-03,753880,1683065,0.0,0.0,
2021-12-06,2021-04-13,739004,1677552,0.0,0.0,
2021-12-06,2021-06-02,774138,22400531,0.0,0.0,
2021-12-06,2021-05-04,730611,1697601,0.0,0.0,
2021-12-06,2021-10-18,724912,1700776,0.0,0.0,
2021-12-06,2021-06-02,775357,12400331,0.0,0.0,
2021-12-06,2021-10-20,734623,1688056,0.0,0.0,
2021-12-06,2021-09-15,585992,11401531,0.0,0.0,
2021-12-06,2021-04-13,735584,1677552,0.0,0.0,
2021-12-06,2021-11-11,894182,11405331,0.0,0.0,
2021-12-06,2021-08-24,837059,12401731,0.0,0.0,
2021-12-06,2021-11-22,597202,12409931,0.0,0.0,
2021-12-06,2021-11-23,585800,11400831,0.0,0.0,
2021-12-06,2021-08-30,569093,11402811,0.0,0.0,
2021-12-06,2021-08-12,589530,11401731,0.0,0.0,
2021-12-06,2021-06-25,575335,11412011,0.0,0.0,
2021-12-06,2021-03-26,597834,21400332,0.0,0.0,
2021-12-06,2021-11-17,737722,1700083,0.0,0.0,
2021-12-06,2021-04-13,725539,1683700,0.0,0.0,
2021-12-06,2021-12-10,861866,1690507,0.0,0.0,1.0
2021-12-06,2021-08-04,571357,11405911,0.0,0.0,
2021-12-06,2021-11-19,733730,1676123,0.0,0.0,
2021-12-06,2021-11-10,861773,1683654,0.0,0.0,
2021-12-06,2021-10-07,752817,1701831,0.0,0.0,
2021-12-06,2021-10-08,724916,1713646,0.0,0.0,
2021-12-06,2021-12-08,727409,1720985,0.0,0.0,1.0
2021-12-06,2021-04-13,731495,1668732,0.0,0.0,
2021-12-06,2021-11-17,735526,1687771,0.0,0.0,
2021-12-06,2021-06-22,486959,25400131,0.0,0.0,
2021-12-06,2021-12-12,610215,25401331,0.0,0.0,
2021-12-06,2021-06-02,773631,11400431,0.0,0.0,
2021-12-06,2021-11-05,734984,1690546,0.0,0.0,
2021-12-06,2021-05-03,752380,1693061,0.0,0.0,
2021-12-06,2021-12-03,727908,1667026,0.0,0.0,
2021-12-06,2021-05-03,753378,1657867,0.0,0.0,
2021-12-06,2021-04-13,734577,1668841,0.0,0.0,
2021-12-06,2021-06-14,584751,11400131,0.0,0.0,
2021-12-06,2021-12-08,883853,1671704,0.0,0.0,3.0
2021-12-06,2021-09-20,574613,11410611,0.0,0.0,
2021-12-06,2021-11-23,516857,1677078,0.0,0.0,
2021-12-06,2021-08-05,597211,12405131,0.0,0.0,
2021-12-06,2021-11-29,724478,1679952,0.0,0.0,
2021-12-06,2021-06-02,774506,12400311,0.0,0.0,
2021-12-06,2021-11-23,736285,1686174,0.0,0.0,
2021-12-06,2021-06-01,726820,1674135,0.0,0.0,
2021-12-06,2021-11-24,732171,1676597,0.0,0.0,
2021-12-06,2021-12-01,731468,1674880,0.0,0.0,
2021-12-06,2021-05-03,752360,1680626,0.0,0.0,
2021-12-06,2021-11-19,729512,1655682,0.0,0.0,
2021-12-06,2021-11-16,605389,"22401931,22402631",0.0,0.0,
2021-12-06,2021-06-14,736743,1674436,0.0,0.0,
2021-12-06,2021-07-15,774261,12400511,0.0,0.0,
2021-12-06,2021-08-24,835171,11400331,0.0,0.0,
2021-12-06,2021-08-16,729864,1675918,0.0,0.0,
2021-12-06,2021-07-26,768887,1668599,0.0,0.0,
2021-12-06,2021-06-02,604043,21408331,0.0,0.0,
2021-12-06,2021-05-03,751862,1713389,0.0,0.0,
2021-12-06,2021-10-28,726728,1693732,0.0,0.0,
2021-12-06,2021-08-19,730873,1688084,0.0,0.0,
2021-12-06,2021-10-19,730149,1662887,0.0,0.0,
2021-12-06,2021-09-09,580944,12405711,0.0,0.0,
